Id,Label,Total characters,Digit percentage,Letter percentage,Uppercase percentage,Total number of sentences,Char frequency - a_x,Char frequency - b_x,Char frequency - c_x,Char frequency - d_x,Char frequency - e_x,Char frequency - f_x,Char frequency - g_x,Char frequency - h_x,Char frequency - i_x,Char frequency - j_x,Char frequency - k_x,Char frequency - l_x,Char frequency - m_x,Char frequency - n_x,Char frequency - o_x,Char frequency - p_x,Char frequency - q_x,Char frequency - r_x,Char frequency - s_x,Char frequency - t_x,Char frequency - u_x,Char frequency - v_x,Char frequency - w_x,Char frequency - x_x,Char frequency - y_x,Char frequency - z_x,Common char bigram 1,Common char bigram 2,Common char bigram 3,Common char bigram 4,Common char bigram 5,Common char bigram 6,Common char bigram 7,Common char bigram 8,Common char bigram 9,Common char bigram 10,Common char bigram 11,Common char bigram 12,Common char bigram 13,Common char bigram 14,Common char bigram 15,Common char bigram 16,Common char bigram 17,Common char bigram 18,Common char bigram 19,Common char bigram 20,Common char bigram 21,Common char bigram 22,Common char bigram 23,Common char bigram 24,Common char bigram 25,Common char bigram 26,Common char bigram 27,Common char bigram 28,Common char bigram 29,Common char bigram 30,Common char bigram 31,Common char bigram 32,Common char bigram 33,Common char bigram 34,Common char bigram 35,Common char bigram 36,Common char bigram 37,Common char bigram 38,Common char bigram 39,Common char bigram 40,Common char trigram 1,Common char trigram 2,Common char trigram 3,Common char trigram 4,Common char trigram 5,Common char trigram 6,Common char trigram 7,Common char trigram 8,Common char trigram 9,Common char trigram 10,Common char trigram 11,Common char trigram 12,Common char trigram 13,Common char trigram 14,Common char trigram 15,Common char trigram 16,Common char trigram 17,Common char trigram 18,Common char trigram 19,Common char trigram 20,Common char trigram 21,Common char trigram 22,Common char trigram 23,Common char trigram 24,Common char trigram 25,Common char trigram 26,Common char trigram 27,Common char trigram 28,Common char trigram 29,Common char trigram 30,Common char trigram 31,Common char trigram 32,Common char trigram 33,Common char trigram 34,Common char trigram 35,Common char trigram 36,Common char trigram 37,Common char trigram 38,Common char trigram 39,Common char trigram 40,Digit frequency - 0,Digit frequency - 1,Digit frequency - 2,Digit frequency - 3,Digit frequency - 4,Digit frequency - 5,Digit frequency - 6,Digit frequency - 7,Digit frequency - 8,Digit frequency - 9,Char frequency - a_y,Char frequency - b_y,Char frequency - c_y,Char frequency - d_y,Char frequency - e_y,Char frequency - f_y,Char frequency - g_y,Char frequency - h_y,Char frequency - i_y,Char frequency - j_y,Char frequency - k_y,Char frequency - l_y,Char frequency - m_y,Char frequency - n_y,Char frequency - o_y,Char frequency - p_y,Char frequency - q_y,Char frequency - r_y,Char frequency - s_y,Char frequency - t_y,Char frequency - u_y,Char frequency - v_y,Char frequency - w_y,Char frequency - x_y,Char frequency - y_y,Char frequency - z_y,Total words,Average words per sentence,Average POS types per sentence,POS to unique words ratio,Total stopwords,Average stopwords per sentence,Most frequent POS unigrams 1,Most frequent POS unigrams 2,Most frequent POS unigrams 3,Most frequent POS unigrams 4,Most frequent POS unigrams 5,Most frequent POS unigrams 6,Most frequent POS unigrams 7,Most frequent POS unigrams 8,Most frequent POS unigrams 9,Most frequent POS unigrams 10,Most frequent POS unigrams 11,Most frequent POS unigrams 12,Most frequent POS unigrams 13,Most frequent POS unigrams 14,Most frequent POS unigrams 15,Most frequent POS unigrams 16,Most frequent POS unigrams 17,Most frequent POS unigrams 18,Most frequent POS unigrams 19,Most frequent POS unigrams 20,Most frequent POS unigrams 21,Most frequent POS unigrams 22,Most frequent POS unigrams 23,Most frequent POS unigrams 24,Most frequent POS unigrams 25,Most frequent POS unigrams 26,Most frequent POS unigrams 27,Most frequent POS unigrams 28,Most frequent POS unigrams 29,Most frequent POS unigrams 30,Most frequent POS unigrams 31,Most frequent POS unigrams 32,Most frequent POS bigrams 1,Most frequent POS bigrams 2,Most frequent POS bigrams 3,Most frequent POS bigrams 4,Most frequent POS bigrams 5,Most frequent POS bigrams 6,Most frequent POS bigrams 7,Most frequent POS bigrams 8,Most frequent POS bigrams 9,Most frequent POS bigrams 10,Most frequent POS bigrams 11,Most frequent POS bigrams 12,Most frequent POS bigrams 13,Most frequent POS bigrams 14,Most frequent POS bigrams 15,Most frequent POS bigrams 16,Most frequent POS trigrams 1,Most frequent POS trigrams 2,Most frequent POS trigrams 3,Most frequent POS trigrams 4,Most frequent POS trigrams 5,Most frequent POS trigrams 6,Most frequent POS trigrams 7,Most frequent POS trigrams 8,Total sentences,Average sentence length
69,Chatgpt,1883,0.0,0.8215613382899628,0.009559214020180564,15,119,19,53,52,239,30,24,66,130,1,23,68,31,102,96,42,3,132,73,116,25,21,31,15,35,1,55,52,51,43,38,34,33,31,27,27,26,26,26,25,24,23,22,22,20,19,19,18,18,17,17,17,16,16,16,16,15,15,15,15,15,15,14,14,14,14,29,23,20,18,17,16,16,15,15,15,15,14,14,14,13,13,13,13,13,13,13,13,13,12,12,12,12,11,11,11,11,11,10,10,10,10,10,9,9,9,0,0,0,0,0,0,0,0,0,0,119,19,53,52,239,30,24,66,130,1,23,68,31,102,96,42,3,132,73,116,25,21,31,15,35,1,304,20.266666666666666,20.266666666666666,2.356589147286822,145,9.666666666666666,52,35,34,33,20,20,15,14,13,11,10,8,8,6,5,5,4,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,21,15,12,11,10,10,9,9,8,8,5,5,5,5,5,5,11,9,8,6,6,6,5,5,15,124.6
7,Chatgpt,1135,0.0,0.8255506607929516,0.009691629955947136,9,74,18,37,31,88,18,10,33,74,1,3,45,26,70,103,26,0,60,55,91,28,14,15,1,16,0,30,28,25,21,19,19,17,16,16,16,15,15,15,14,13,12,12,12,11,11,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,8,13,11,11,9,9,9,9,9,9,8,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,74,18,37,31,88,18,10,33,74,1,3,45,26,70,103,26,0,60,55,91,28,14,15,1,16,0,178,19.77777777777778,20.11111111111111,1.6759259259259258,77,8.555555555555555,41,18,17,17,16,14,11,10,8,6,4,4,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,9,9,9,8,6,5,4,4,4,4,4,3,3,8,8,6,4,3,3,3,3,9,125.22222222222223
70,Chatgpt,2056,0.0,0.8253891050583657,0.007782101167315175,16,128,27,48,93,209,33,26,80,128,1,16,65,44,123,138,27,1,107,121,166,40,17,29,1,28,1,53,48,42,40,39,38,38,32,30,30,29,29,29,27,26,26,26,26,24,24,23,23,23,22,22,21,20,20,20,19,19,19,18,18,18,17,17,16,16,16,29,28,22,20,18,16,16,15,15,15,15,15,15,15,14,14,14,14,14,13,13,13,12,12,12,12,12,12,12,11,11,11,11,11,11,11,10,10,10,10,0,0,0,0,0,0,0,0,0,0,128,27,48,93,209,33,26,80,128,1,16,65,44,123,138,27,1,107,121,166,40,17,29,1,28,1,326,20.375,20.4375,2.2244897959183674,153,9.5625,50,45,40,31,24,23,19,15,10,10,9,9,9,8,7,5,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,19,12,11,11,10,10,9,9,9,7,7,7,7,7,6,6,8,6,6,5,4,4,3,3,16,127.5625
71,Chatgpt,1932,0.0,0.827639751552795,0.012939958592132506,12,111,20,81,65,189,25,33,45,127,2,7,82,35,120,140,49,0,70,102,147,55,28,28,5,33,0,55,41,39,39,38,35,34,31,30,29,29,25,25,25,25,24,22,21,21,19,19,19,19,19,19,18,17,17,17,17,16,16,16,16,16,16,16,16,15,15,21,19,19,19,18,18,17,17,17,16,16,15,14,14,14,13,13,13,13,13,13,12,12,12,12,12,11,11,11,11,11,11,10,10,9,9,9,9,9,8,0,0,0,0,0,0,0,0,0,0,111,20,81,65,189,25,33,45,127,2,7,82,35,120,140,49,0,70,102,147,55,28,28,5,33,0,307,25.583333333333332,25.75,2.1020408163265305,132,11.0,74,35,30,23,21,20,17,16,14,14,9,8,7,5,4,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,22,13,12,12,12,12,10,9,8,8,7,6,6,6,5,5,10,10,7,6,5,5,5,4,12,160.08333333333334
72,Chatgpt,1809,0.0,0.8286346047540077,0.006080707573244887,11,124,30,57,63,162,35,27,63,132,3,1,65,46,111,129,32,2,80,104,137,49,17,9,0,21,0,54,52,48,44,33,32,31,31,26,26,24,23,22,22,22,20,20,20,19,19,19,18,18,18,17,17,17,16,16,15,15,15,14,14,14,14,14,14,13,13,25,24,21,20,19,18,17,16,12,12,12,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,124,30,57,63,162,35,27,63,132,3,1,65,46,111,129,32,2,80,104,137,49,17,9,0,21,0,283,25.727272727272727,25.727272727272727,1.912162162162162,128,11.636363636363637,48,38,36,32,25,19,17,13,11,9,9,9,6,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,14,12,11,10,10,10,9,8,7,7,6,6,6,5,9,7,6,6,6,6,5,5,11,163.54545454545453
73,Chatgpt,1920,0.0,0.8208333333333333,0.008333333333333333,10,124,29,40,46,150,40,38,80,156,13,4,88,35,108,128,36,4,96,98,107,56,16,45,1,38,0,46,43,39,31,31,30,30,30,30,27,26,26,24,23,23,23,23,22,21,21,21,20,20,19,19,19,19,19,17,17,17,17,17,16,16,16,16,16,16,15,26,24,18,17,17,17,16,16,16,16,14,13,13,13,13,13,13,13,13,13,13,12,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,8,0,0,0,0,0,0,0,0,0,0,124,29,40,46,150,40,38,80,156,13,4,88,35,108,128,36,4,96,98,107,56,16,45,1,38,0,306,30.6,30.7,2.5371900826446283,126,12.6,60,44,38,27,27,18,16,14,13,9,7,7,6,6,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,20,13,10,10,9,9,9,8,7,6,5,5,5,5,17,15,10,8,8,5,5,5,10,191.1
74,Chatgpt,2090,0.0,0.8229665071770335,0.0066985645933014355,14,145,18,61,80,208,41,53,51,113,6,10,57,30,138,126,30,1,127,131,156,69,21,15,6,27,0,54,50,43,39,39,32,32,31,30,29,28,26,26,26,25,25,25,24,24,24,23,23,23,23,22,21,21,20,20,19,19,19,18,17,17,17,17,16,16,15,24,23,21,21,19,19,17,16,15,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,11,11,11,10,10,10,9,9,9,9,9,9,9,9,8,8,0,0,0,0,0,0,0,0,0,0,145,18,61,80,208,41,53,51,113,6,10,57,30,138,126,30,1,127,131,156,69,21,15,6,27,0,329,23.5,24.0,2.0119760479041915,154,11.0,50,46,38,30,29,23,19,18,18,13,9,9,7,7,7,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,14,11,11,10,10,10,8,8,8,7,7,7,6,5,9,7,7,7,7,5,5,4,14,148.35714285714286
75,Chatgpt,1896,0.0,0.8164556962025317,0.007911392405063292,15,134,11,55,52,195,28,22,62,109,2,12,64,59,119,123,34,0,88,109,132,44,31,31,6,25,1,69,48,45,39,36,33,31,30,29,29,27,26,24,24,23,22,22,22,21,21,20,20,20,19,19,19,18,18,18,18,18,18,17,17,16,15,15,15,15,15,24,23,21,19,19,18,15,14,14,13,13,13,12,12,12,12,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,134,11,55,52,195,28,22,62,109,2,12,64,59,119,123,34,0,88,109,132,44,31,31,6,25,1,314,20.933333333333334,20.933333333333334,1.9382716049382716,147,9.8,46,36,32,24,22,21,20,17,15,14,13,12,8,7,6,6,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,15,12,11,10,10,8,8,8,7,7,6,6,5,5,5,5,6,5,5,4,4,4,4,3,15,125.46666666666667
76,Chatgpt,1521,0.0,0.814595660749507,0.008547008547008548,12,110,23,29,58,167,30,28,45,80,0,6,63,30,88,94,34,1,88,51,108,34,24,19,4,24,1,51,49,41,28,27,26,25,24,24,20,19,19,19,19,19,18,18,17,17,17,16,16,16,16,15,15,15,15,15,14,14,14,14,13,12,12,12,11,11,11,24,19,17,15,15,14,14,14,11,11,11,11,10,10,10,10,9,9,9,9,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,110,23,29,58,167,30,28,45,80,0,6,63,30,88,94,34,1,88,51,108,34,24,19,4,24,1,258,21.5,21.583333333333332,1.9770992366412214,129,10.75,46,30,27,25,21,18,18,15,13,9,6,5,4,3,3,3,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,15,12,11,10,10,9,8,7,6,6,6,5,5,5,5,4,8,6,5,5,5,5,4,4,12,125.83333333333333
77,Chatgpt,1796,0.0,0.8273942093541202,0.005567928730512249,10,133,20,52,67,184,27,16,54,111,8,4,59,27,109,99,38,3,88,115,149,54,19,18,4,23,5,47,44,44,43,35,31,30,28,28,27,25,25,25,24,24,23,23,22,22,21,20,20,20,20,19,19,19,19,18,18,17,17,16,15,14,14,14,14,13,13,25,20,17,17,16,16,16,15,14,14,14,13,13,13,13,13,12,12,12,12,12,11,11,10,10,9,9,9,9,8,8,8,8,8,8,8,8,8,7,7,0,0,0,0,0,0,0,0,0,0,133,20,52,67,184,27,16,54,111,8,4,59,27,109,99,38,3,88,115,149,54,19,18,4,23,5,290,29.0,29.1,2.139705882352941,135,13.5,44,41,34,26,25,23,15,15,10,10,8,8,7,5,4,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,14,12,11,10,10,9,9,8,8,8,8,7,7,6,6,5,8,6,5,4,4,4,4,4,10,178.7
78,Chatgpt,1809,0.0,0.8197899391929243,0.009397457158651189,13,147,26,47,49,186,35,62,60,110,1,8,82,25,140,101,20,2,85,80,109,46,25,14,1,20,2,57,52,46,39,39,37,30,29,29,29,24,24,24,22,21,20,20,19,19,19,19,19,19,19,17,17,17,17,16,16,16,15,15,15,15,15,15,14,13,13,21,17,16,16,16,15,14,13,13,13,13,13,13,13,12,12,12,12,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,147,26,47,49,186,35,62,60,110,1,8,82,25,140,101,20,2,85,80,109,46,25,14,1,20,2,299,23.0,23.153846153846153,2.075862068965517,135,10.384615384615385,44,42,30,27,25,17,16,13,12,12,10,9,8,8,6,5,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,16,15,14,13,8,6,6,6,6,5,5,5,5,4,4,4,12,5,5,5,4,4,4,3,13,138.23076923076923
79,Chatgpt,2470,0.0,0.8267206477732794,0.008502024291497975,16,182,34,71,90,263,42,51,87,132,4,7,76,54,158,143,48,1,129,154,190,47,15,27,3,34,0,60,59,52,51,50,49,49,46,44,43,38,37,33,33,32,32,31,31,27,26,26,25,23,22,22,22,21,21,20,19,19,19,19,18,17,17,17,17,17,16,35,34,31,31,28,24,17,15,15,15,15,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,11,11,0,0,0,0,0,0,0,0,0,0,182,34,71,90,263,42,51,87,132,4,7,76,54,158,143,48,1,129,154,190,47,15,27,3,34,0,384,24.0,24.0,2.6666666666666665,178,11.125,68,51,36,34,32,32,23,21,15,13,11,10,8,5,5,4,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,20,18,16,14,14,13,12,10,10,10,9,8,8,8,7,7,14,10,9,7,7,6,6,6,16,153.4375
8,Chatgpt,2461,0.0,0.8293376676147908,0.006095083299471759,15,178,25,78,56,257,56,30,90,174,0,3,86,44,138,173,64,4,123,141,153,45,54,27,8,34,0,70,64,61,53,45,44,43,39,39,38,37,36,36,35,34,30,30,29,28,27,26,26,26,25,23,23,23,22,22,22,21,21,21,20,19,19,19,19,18,17,36,25,23,23,22,22,21,20,19,18,18,18,17,16,16,16,15,15,15,14,14,14,13,13,13,13,13,13,12,12,12,12,12,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0,178,25,78,56,257,56,30,90,174,0,3,86,44,138,173,64,4,123,141,153,45,54,27,8,34,0,386,25.733333333333334,26.0,2.61744966442953,170,11.333333333333334,64,63,62,31,31,27,23,14,13,10,10,9,7,6,5,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,26,19,19,18,17,14,14,13,12,11,10,8,7,6,6,6,12,11,10,9,8,8,7,6,15,163.13333333333333
80,Chatgpt,1779,0.0,0.8133783024170883,0.006745362563237774,12,121,20,39,55,172,32,18,57,116,2,27,66,36,108,141,37,2,83,75,142,20,19,36,2,19,2,56,56,52,36,33,30,29,29,29,29,28,28,26,26,25,22,22,21,20,20,20,20,18,18,18,17,17,16,15,15,15,15,15,15,15,14,14,14,13,13,23,22,22,21,17,16,16,16,15,15,15,15,14,13,12,11,11,11,11,10,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,121,20,39,55,172,32,18,57,116,2,27,66,36,108,141,37,2,83,75,142,20,19,36,2,19,2,306,25.5,25.5,2.2666666666666666,156,13.0,48,39,34,32,31,22,19,18,11,9,9,6,5,5,4,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,20,19,18,16,13,11,11,9,9,7,7,5,4,4,4,4,10,8,8,7,7,6,6,6,12,147.33333333333334
81,Chatgpt,2183,0.0,0.81539166284929,0.019697663765460376,13,123,19,62,81,207,42,28,81,157,0,4,69,59,189,171,40,0,100,91,124,56,20,21,3,33,0,83,56,49,49,46,44,43,39,39,35,34,34,32,32,27,26,25,25,25,25,23,23,23,23,22,22,22,20,20,20,20,20,19,19,19,19,18,18,18,16,33,28,23,20,20,19,19,19,18,18,18,18,17,17,17,15,15,14,14,14,14,14,13,13,13,13,13,13,12,12,12,12,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,123,19,62,81,207,42,28,81,157,0,4,69,59,189,171,40,0,100,91,124,56,20,21,3,33,0,377,29.0,29.307692307692307,3.097560975609756,183,14.076923076923077,104,48,42,30,24,23,21,18,15,9,7,7,6,5,5,4,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,26,21,20,20,18,16,14,14,13,13,11,10,10,10,9,7,13,12,11,10,9,8,8,7,13,167.0
82,Chatgpt,1896,0.0,0.8132911392405063,0.011075949367088608,13,104,20,65,52,175,43,48,69,107,3,12,62,49,129,144,49,0,80,93,138,38,7,19,1,32,3,63,51,42,40,38,35,34,31,29,29,25,25,24,24,23,23,23,21,21,21,20,20,19,19,18,18,18,17,17,17,17,16,15,15,14,14,14,14,14,13,28,24,20,19,19,19,18,17,16,13,13,13,13,11,11,11,11,11,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,104,20,65,52,175,43,48,69,107,3,12,62,49,129,144,49,0,80,93,138,38,7,19,1,32,3,324,24.923076923076923,25.153846153846153,2.1233766233766236,151,11.615384615384615,60,44,34,34,29,25,21,13,13,11,8,7,7,3,3,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,21,17,16,16,13,12,11,10,10,9,8,8,8,8,7,7,11,11,7,6,6,5,5,5,13,144.92307692307693
83,Chatgpt,3168,0.0,0.821969696969697,0.006944444444444444,21,233,30,96,114,320,46,40,122,211,0,6,133,69,187,235,78,0,148,136,225,36,45,44,3,47,0,112,85,71,59,53,50,48,47,45,44,42,42,40,39,38,37,37,36,35,35,34,34,34,33,33,32,32,31,30,30,30,29,29,29,25,25,24,23,23,23,35,34,31,31,29,28,28,27,27,25,25,23,22,22,21,21,21,20,20,20,20,18,18,18,17,16,16,16,16,15,15,15,15,15,15,15,14,14,14,13,0,0,0,0,0,0,0,0,0,0,233,30,96,114,320,46,40,122,211,0,6,133,69,187,235,78,0,148,136,225,36,45,44,3,47,0,516,24.571428571428573,24.571428571428573,2.592964824120603,227,10.80952380952381,90,64,49,43,39,30,29,27,25,23,19,17,16,9,9,6,5,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,23,21,18,17,17,14,13,13,13,12,12,11,11,11,11,10,12,12,9,9,8,8,8,8,21,149.9047619047619
84,Chatgpt,2078,0.0,0.8103946102021174,0.006737247353224254,14,159,14,69,68,181,40,39,70,140,1,2,65,35,125,120,25,2,97,112,167,63,26,8,7,47,2,70,52,49,48,47,42,36,32,31,30,29,29,28,28,27,26,26,26,25,25,25,24,24,21,21,21,20,20,19,19,19,19,19,19,19,18,18,18,17,16,43,31,26,22,22,20,19,18,17,16,16,16,15,14,14,14,14,13,13,13,13,13,13,12,11,11,11,11,11,11,11,10,10,10,10,10,10,10,9,9,0,0,0,0,0,0,0,0,0,0,159,14,69,68,181,40,39,70,140,1,2,65,35,125,120,25,2,97,112,167,63,26,8,7,47,2,350,25.0,25.0,2.9166666666666665,177,12.642857142857142,71,58,55,38,23,17,14,14,11,10,8,7,6,6,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,31,26,15,13,13,11,11,10,10,9,8,8,8,6,5,21,14,13,8,8,8,6,6,14,147.5
85,Chatgpt,2566,0.0,0.833593141075604,0.0074045206547155105,16,182,14,88,91,254,31,32,95,174,1,1,119,54,150,174,52,2,148,127,195,72,10,34,5,32,2,71,66,59,51,48,44,42,35,35,35,34,33,33,33,32,31,30,29,29,29,29,28,26,25,25,25,24,24,23,23,23,22,22,22,22,20,19,19,19,18,35,34,27,23,21,21,19,18,17,17,17,17,16,16,16,15,14,14,14,14,14,14,13,13,13,13,13,13,13,12,12,12,11,11,11,11,11,10,10,10,0,0,0,0,0,0,0,0,0,0,182,14,88,91,254,31,32,95,174,1,1,119,54,150,174,52,2,148,127,195,72,10,34,5,32,2,390,24.375,24.375,2.549019607843137,160,10.0,63,54,53,46,29,24,19,16,14,14,11,10,9,7,6,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,18,18,18,15,12,12,10,9,9,8,8,7,7,6,6,11,9,9,7,7,6,6,5,16,159.4375
86,Chatgpt,1795,0.0,0.8250696378830084,0.00947075208913649,13,134,21,64,53,162,49,12,59,137,1,6,67,40,121,133,33,3,80,89,122,37,20,23,5,9,1,56,38,38,37,37,36,35,32,30,30,29,28,26,26,26,23,23,22,22,22,21,20,19,18,18,18,18,17,17,17,17,15,15,15,15,15,14,14,14,14,23,22,21,20,20,18,17,15,15,15,15,15,15,14,14,14,14,13,13,13,12,12,12,11,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,134,21,64,53,162,49,12,59,137,1,6,67,40,121,133,33,3,80,89,122,37,20,23,5,9,1,287,22.076923076923077,22.076923076923077,2.2248062015503876,139,10.692307692307692,59,40,32,23,23,19,16,14,11,10,10,9,6,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,11,10,10,8,8,8,8,7,7,7,6,6,6,5,8,7,6,5,5,5,3,3,13,137.15384615384616
87,Chatgpt,1448,0.0,0.8162983425414365,0.006906077348066298,9,122,9,54,41,118,31,9,49,102,1,3,47,28,84,75,22,1,84,81,121,42,15,11,3,29,0,47,36,32,31,31,29,28,27,25,24,24,20,20,20,20,20,19,19,16,16,16,16,15,15,15,13,13,13,13,13,13,12,12,12,11,11,11,11,11,10,21,20,19,18,17,15,13,10,10,9,9,9,9,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,122,9,54,41,118,31,9,49,102,1,3,47,28,84,75,22,1,84,81,121,42,15,11,3,29,0,238,26.444444444444443,26.666666666666668,1.8461538461538463,110,12.222222222222221,52,33,28,28,18,17,10,10,10,7,5,4,4,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,12,11,10,10,9,6,6,6,6,5,5,4,4,4,7,7,6,5,4,4,4,4,9,160.0
88,Chatgpt,2133,0.0,0.8180965775902485,0.017346460384435068,12,159,25,81,88,207,37,28,80,151,0,10,80,35,138,122,29,1,92,104,160,53,22,23,4,13,3,92,83,58,57,56,52,44,39,35,34,33,32,25,24,24,23,22,22,22,21,21,21,21,19,19,19,19,18,18,18,18,17,17,16,16,16,15,14,14,14,50,40,38,33,33,32,21,20,18,18,16,16,15,14,14,14,14,13,12,12,12,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,159,25,81,88,207,37,28,80,151,0,10,80,35,138,122,29,1,92,104,160,53,22,23,4,13,3,356,29.666666666666668,29.666666666666668,2.5985401459854014,173,14.416666666666666,73,51,46,46,31,24,22,17,10,9,7,6,4,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,18,15,13,12,12,11,11,10,10,9,9,9,9,8,15,10,9,9,8,8,7,6,12,176.83333333333334
89,Chatgpt,1896,0.0031645569620253164,0.8143459915611815,0.011075949367088608,16,129,23,74,43,216,37,11,69,122,3,6,72,39,117,126,36,1,94,102,129,22,17,27,3,25,1,60,42,40,40,36,35,33,32,31,26,25,25,24,24,23,23,23,23,22,21,21,20,20,19,19,18,17,17,17,17,16,16,15,15,15,15,15,15,15,14,31,29,19,18,14,13,12,12,12,12,12,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,4,2,0,0,0,0,0,0,0,0,129,23,74,43,216,37,11,69,122,3,6,72,39,117,126,36,1,94,102,129,22,17,27,3,25,1,310,19.375,19.375,2.1527777777777777,150,9.375,53,37,34,29,29,15,12,12,11,11,11,10,10,9,5,4,4,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,14,13,12,12,10,9,9,8,7,7,7,7,7,7,6,5,8,6,6,6,6,5,5,5,16,117.5625
9,Chatgpt,2026,0.0,0.8267522211253702,0.00839091806515301,15,158,18,65,53,183,36,24,67,164,1,3,64,53,150,131,31,0,74,106,167,33,36,24,3,31,0,55,52,50,47,42,39,37,37,36,33,33,33,31,29,28,28,28,28,27,26,25,25,24,22,22,21,20,20,19,18,18,17,17,17,17,16,16,16,15,14,33,21,20,19,18,18,18,17,17,16,15,15,14,13,13,13,13,12,12,12,12,12,12,12,12,12,11,11,11,11,11,10,10,10,10,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,158,18,65,53,183,36,24,67,164,1,3,64,53,150,131,31,0,74,106,167,33,36,24,3,31,0,320,21.333333333333332,21.333333333333332,2.191780821917808,153,10.2,56,45,28,27,24,21,19,18,15,15,12,12,8,6,5,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,12,11,10,10,10,9,9,8,8,8,8,7,7,7,7,6,5,5,5,5,5,5,5,15,134.13333333333333
